"x" "y"
"700" -7281938.56324443 -1352877.83480681
"701" -7171938.56324443 -1352877.83480681
"702" -7061938.56324443 -1352877.83480681
"703" -6951938.56324443 -1352877.83480681
"704" -6841938.56324443 -1352877.83480681
"705" -6731938.56324443 -1352877.83480681
"706" -6621938.56324443 -1352877.83480681
"707" -6511938.56324443 -1352877.83480681
"708" -6401938.56324443 -1352877.83480681
"709" -6291938.56324443 -1352877.83480681
"710" -6181938.56324443 -1352877.83480681
"711" -6071938.56324443 -1352877.83480681
"712" -5961938.56324443 -1352877.83480681
"713" -5851938.56324443 -1352877.83480681
"714" -5741938.56324443 -1352877.83480681
"715" -5631938.56324443 -1352877.83480681
"716" -5521938.56324443 -1352877.83480681
"717" -5411938.56324443 -1352877.83480681
"718" -5301938.56324443 -1352877.83480681
"719" -5191938.56324443 -1352877.83480681
"720" -5081938.56324443 -1352877.83480681
"721" -4971938.56324443 -1352877.83480681
"722" -4861938.56324443 -1352877.83480681
"723" -4751938.56324443 -1352877.83480681
"724" -4641938.56324443 -1352877.83480681
"725" -4531938.56324443 -1352877.83480681
"726" -4421938.56324443 -1352877.83480681
"727" -4311938.56324443 -1352877.83480681
"728" -4201938.56324443 -1352877.83480681
"729" -4091938.56324443 -1352877.83480681
"730" -3981938.56324443 -1352877.83480681
"731" -3871938.56324443 -1352877.83480681
"732" -3761938.56324443 -1352877.83480681
"733" -3651938.56324443 -1352877.83480681
"734" -7171938.56324443 -1462877.83480681
"735" -7061938.56324443 -1462877.83480681
"736" -6951938.56324443 -1462877.83480681
"737" -6841938.56324443 -1462877.83480681
"738" -6731938.56324443 -1462877.83480681
"739" -6621938.56324443 -1462877.83480681
"740" -6511938.56324443 -1462877.83480681
"741" -6401938.56324443 -1462877.83480681
"742" -6291938.56324443 -1462877.83480681
"743" -6181938.56324443 -1462877.83480681
"744" -6071938.56324443 -1462877.83480681
"745" -5961938.56324443 -1462877.83480681
"746" -5851938.56324443 -1462877.83480681
"747" -5741938.56324443 -1462877.83480681
"748" -5631938.56324443 -1462877.83480681
"749" -5521938.56324443 -1462877.83480681
"750" -5411938.56324443 -1462877.83480681
"751" -5301938.56324443 -1462877.83480681
"752" -5191938.56324443 -1462877.83480681
"753" -5081938.56324443 -1462877.83480681
"754" -4971938.56324443 -1462877.83480681
"755" -4861938.56324443 -1462877.83480681
"756" -4751938.56324443 -1462877.83480681
"757" -4641938.56324443 -1462877.83480681
"758" -4531938.56324443 -1462877.83480681
"759" -4421938.56324443 -1462877.83480681
"760" -4311938.56324443 -1462877.83480681
"761" -4201938.56324443 -1462877.83480681
"762" -4091938.56324443 -1462877.83480681
"763" -3981938.56324443 -1462877.83480681
"764" -3871938.56324443 -1462877.83480681
"765" -3761938.56324443 -1462877.83480681
"766" -7061938.56324443 -1572877.83480681
"767" -6951938.56324443 -1572877.83480681
"768" -6841938.56324443 -1572877.83480681
"769" -6731938.56324443 -1572877.83480681
"770" -6621938.56324443 -1572877.83480681
"771" -6511938.56324443 -1572877.83480681
"772" -6401938.56324443 -1572877.83480681
"773" -6291938.56324443 -1572877.83480681
"774" -6181938.56324443 -1572877.83480681
"775" -6071938.56324443 -1572877.83480681
"776" -5961938.56324443 -1572877.83480681
"777" -5851938.56324443 -1572877.83480681
"778" -5741938.56324443 -1572877.83480681
"779" -5631938.56324443 -1572877.83480681
"780" -5521938.56324443 -1572877.83480681
"781" -5411938.56324443 -1572877.83480681
"782" -5301938.56324443 -1572877.83480681
"783" -5191938.56324443 -1572877.83480681
"784" -5081938.56324443 -1572877.83480681
"785" -4971938.56324443 -1572877.83480681
"786" -4861938.56324443 -1572877.83480681
"787" -4751938.56324443 -1572877.83480681
"788" -4641938.56324443 -1572877.83480681
"789" -4531938.56324443 -1572877.83480681
"790" -4421938.56324443 -1572877.83480681
"791" -4311938.56324443 -1572877.83480681
"792" -4201938.56324443 -1572877.83480681
"793" -4091938.56324443 -1572877.83480681
"794" -3981938.56324443 -1572877.83480681
"795" -3871938.56324443 -1572877.83480681
"796" -3761938.56324443 -1572877.83480681
"797" -6841938.56324443 -1682877.83480681
"798" -6731938.56324443 -1682877.83480681
"799" -6621938.56324443 -1682877.83480681
"800" -6511938.56324443 -1682877.83480681
"801" -6401938.56324443 -1682877.83480681
"802" -6291938.56324443 -1682877.83480681
"803" -6181938.56324443 -1682877.83480681
"804" -6071938.56324443 -1682877.83480681
"805" -5961938.56324443 -1682877.83480681
"806" -5851938.56324443 -1682877.83480681
"807" -5741938.56324443 -1682877.83480681
"808" -5631938.56324443 -1682877.83480681
"809" -5521938.56324443 -1682877.83480681
"810" -5411938.56324443 -1682877.83480681
"811" -5301938.56324443 -1682877.83480681
"812" -5191938.56324443 -1682877.83480681
"813" -5081938.56324443 -1682877.83480681
"814" -4971938.56324443 -1682877.83480681
"815" -4861938.56324443 -1682877.83480681
"816" -4751938.56324443 -1682877.83480681
"817" -4641938.56324443 -1682877.83480681
"818" -4531938.56324443 -1682877.83480681
"819" -4421938.56324443 -1682877.83480681
"820" -4311938.56324443 -1682877.83480681
"821" -4201938.56324443 -1682877.83480681
"822" -4091938.56324443 -1682877.83480681
"823" -3981938.56324443 -1682877.83480681
"824" -3871938.56324443 -1682877.83480681
"825" -6621938.56324443 -1792877.83480681
"826" -6511938.56324443 -1792877.83480681
"827" -6401938.56324443 -1792877.83480681
"828" -6291938.56324443 -1792877.83480681
"829" -6181938.56324443 -1792877.83480681
"830" -6071938.56324443 -1792877.83480681
"831" -5961938.56324443 -1792877.83480681
"832" -5851938.56324443 -1792877.83480681
"833" -5741938.56324443 -1792877.83480681
"834" -5631938.56324443 -1792877.83480681
"835" -5521938.56324443 -1792877.83480681
"836" -5411938.56324443 -1792877.83480681
"837" -5301938.56324443 -1792877.83480681
"838" -5191938.56324443 -1792877.83480681
"839" -5081938.56324443 -1792877.83480681
"840" -4971938.56324443 -1792877.83480681
"841" -4861938.56324443 -1792877.83480681
"842" -4751938.56324443 -1792877.83480681
"843" -4641938.56324443 -1792877.83480681
"844" -4531938.56324443 -1792877.83480681
"845" -4421938.56324443 -1792877.83480681
"846" -4311938.56324443 -1792877.83480681
"847" -4201938.56324443 -1792877.83480681
"848" -4091938.56324443 -1792877.83480681
"849" -3981938.56324443 -1792877.83480681
"850" -3871938.56324443 -1792877.83480681
"851" -6621938.56324443 -1902877.83480681
"852" -6511938.56324443 -1902877.83480681
"853" -6401938.56324443 -1902877.83480681
"854" -6291938.56324443 -1902877.83480681
"855" -6181938.56324443 -1902877.83480681
"856" -6071938.56324443 -1902877.83480681
"857" -5961938.56324443 -1902877.83480681
"858" -5851938.56324443 -1902877.83480681
"859" -5741938.56324443 -1902877.83480681
"860" -5631938.56324443 -1902877.83480681
"861" -5411938.56324443 -1902877.83480681
"862" -5301938.56324443 -1902877.83480681
"863" -5191938.56324443 -1902877.83480681
"864" -5081938.56324443 -1902877.83480681
"865" -4971938.56324443 -1902877.83480681
"866" -4861938.56324443 -1902877.83480681
"867" -4751938.56324443 -1902877.83480681
"868" -4641938.56324443 -1902877.83480681
"869" -4531938.56324443 -1902877.83480681
"870" -4201938.56324443 -1902877.83480681
"871" -4091938.56324443 -1902877.83480681
"872" -3981938.56324443 -1902877.83480681
"873" -3871938.56324443 -1902877.83480681
"874" -6401938.56324443 -2012877.83480681
"875" -6291938.56324443 -2012877.83480681
"876" -6181938.56324443 -2012877.83480681
"877" -6071938.56324443 -2012877.83480681
"878" -5961938.56324443 -2012877.83480681
"879" -5851938.56324443 -2012877.83480681
"880" -5741938.56324443 -2012877.83480681
"881" -5631938.56324443 -2012877.83480681
"882" -5521938.56324443 -2012877.83480681
"883" -5411938.56324443 -2012877.83480681
"884" -5191938.56324443 -2012877.83480681
"885" -5081938.56324443 -2012877.83480681
"886" -4971938.56324443 -2012877.83480681
"887" -4861938.56324443 -2012877.83480681
"888" -4751938.56324443 -2012877.83480681
"889" -4641938.56324443 -2012877.83480681
"890" -4201938.56324443 -2012877.83480681
"891" -4091938.56324443 -2012877.83480681
"892" -3981938.56324443 -2012877.83480681
"893" -3871938.56324443 -2012877.83480681
"894" -6401938.56324443 -2122877.83480681
"895" -6291938.56324443 -2122877.83480681
"896" -6181938.56324443 -2122877.83480681
"897" -6071938.56324443 -2122877.83480681
"898" -5961938.56324443 -2122877.83480681
"899" -5851938.56324443 -2122877.83480681
"900" -5741938.56324443 -2122877.83480681
"901" -5631938.56324443 -2122877.83480681
"902" -5521938.56324443 -2122877.83480681
"903" -5411938.56324443 -2122877.83480681
"904" -5191938.56324443 -2122877.83480681
"905" -5081938.56324443 -2122877.83480681
"906" -4971938.56324443 -2122877.83480681
"907" -4861938.56324443 -2122877.83480681
"908" -4751938.56324443 -2122877.83480681
"909" -4641938.56324443 -2122877.83480681
"910" -4311938.56324443 -2122877.83480681
"911" -4201938.56324443 -2122877.83480681
"912" -4091938.56324443 -2122877.83480681
"913" -3981938.56324443 -2122877.83480681
"914" -3871938.56324443 -2122877.83480681
"915" -6181938.56324443 -2232877.83480681
"916" -6071938.56324443 -2232877.83480681
"917" -5961938.56324443 -2232877.83480681
"918" -5851938.56324443 -2232877.83480681
"919" -5741938.56324443 -2232877.83480681
"920" -5631938.56324443 -2232877.83480681
"921" -5521938.56324443 -2232877.83480681
"922" -5081938.56324443 -2232877.83480681
"923" -4971938.56324443 -2232877.83480681
"924" -4861938.56324443 -2232877.83480681
"925" -4751938.56324443 -2232877.83480681
"926" -4641938.56324443 -2232877.83480681
"927" -4421938.56324443 -2232877.83480681
"928" -4311938.56324443 -2232877.83480681
"929" -4201938.56324443 -2232877.83480681
"930" -4091938.56324443 -2232877.83480681
"931" -3981938.56324443 -2232877.83480681
"932" -3871938.56324443 -2232877.83480681
"933" -6181938.56324443 -2342877.83480681
"934" -6071938.56324443 -2342877.83480681
"935" -5961938.56324443 -2342877.83480681
"936" -5851938.56324443 -2342877.83480681
"937" -5741938.56324443 -2342877.83480681
"938" -5631938.56324443 -2342877.83480681
"939" -5521938.56324443 -2342877.83480681
"940" -4971938.56324443 -2342877.83480681
"941" -4861938.56324443 -2342877.83480681
"942" -4751938.56324443 -2342877.83480681
"943" -4421938.56324443 -2342877.83480681
"944" -4311938.56324443 -2342877.83480681
"945" -4201938.56324443 -2342877.83480681
"946" -4091938.56324443 -2342877.83480681
"947" -3981938.56324443 -2342877.83480681
"948" -3871938.56324443 -2342877.83480681
"949" -6181938.56324443 -2452877.83480681
"950" -6071938.56324443 -2452877.83480681
"951" -5961938.56324443 -2452877.83480681
"952" -5851938.56324443 -2452877.83480681
"953" -5741938.56324443 -2452877.83480681
"954" -5631938.56324443 -2452877.83480681
"955" -5521938.56324443 -2452877.83480681
"956" -5411938.56324443 -2452877.83480681
"957" -4531938.56324443 -2452877.83480681
"958" -4421938.56324443 -2452877.83480681
"959" -4311938.56324443 -2452877.83480681
"960" -4201938.56324443 -2452877.83480681
"961" -4091938.56324443 -2452877.83480681
"962" -3981938.56324443 -2452877.83480681
"963" -3871938.56324443 -2452877.83480681
"964" -6181938.56324443 -2562877.83480681
"965" -6071938.56324443 -2562877.83480681
"966" -5961938.56324443 -2562877.83480681
"967" -5851938.56324443 -2562877.83480681
"968" -5741938.56324443 -2562877.83480681
"969" -5631938.56324443 -2562877.83480681
"970" -5521938.56324443 -2562877.83480681
"971" -5411938.56324443 -2562877.83480681
"972" -4531938.56324443 -2562877.83480681
"973" -4421938.56324443 -2562877.83480681
"974" -4311938.56324443 -2562877.83480681
"975" -4201938.56324443 -2562877.83480681
"976" -4091938.56324443 -2562877.83480681
"977" -3981938.56324443 -2562877.83480681
"978" -6181938.56324443 -2672877.83480681
"979" -6071938.56324443 -2672877.83480681
"980" -5961938.56324443 -2672877.83480681
"981" -5851938.56324443 -2672877.83480681
"982" -5741938.56324443 -2672877.83480681
"983" -5631938.56324443 -2672877.83480681
"984" -5521938.56324443 -2672877.83480681
"985" -5411938.56324443 -2672877.83480681
"986" -4751938.56324443 -2672877.83480681
"987" -4531938.56324443 -2672877.83480681
"988" -4421938.56324443 -2672877.83480681
"989" -4311938.56324443 -2672877.83480681
"990" -4201938.56324443 -2672877.83480681
"991" -4091938.56324443 -2672877.83480681
"992" -3981938.56324443 -2672877.83480681
"993" -6291938.56324443 -2782877.83480681
"994" -6181938.56324443 -2782877.83480681
"995" -6071938.56324443 -2782877.83480681
"996" -5961938.56324443 -2782877.83480681
"997" -5851938.56324443 -2782877.83480681
"998" -5741938.56324443 -2782877.83480681
"999" -5631938.56324443 -2782877.83480681
"1000" -5521938.56324443 -2782877.83480681
"1001" -5411938.56324443 -2782877.83480681
"1002" -5301938.56324443 -2782877.83480681
"1003" -5081938.56324443 -2782877.83480681
"1004" -4971938.56324443 -2782877.83480681
"1005" -4861938.56324443 -2782877.83480681
"1006" -4751938.56324443 -2782877.83480681
"1007" -4641938.56324443 -2782877.83480681
"1008" -4531938.56324443 -2782877.83480681
"1009" -4421938.56324443 -2782877.83480681
"1010" -4311938.56324443 -2782877.83480681
"1011" -4201938.56324443 -2782877.83480681
"1012" -4091938.56324443 -2782877.83480681
"1013" -6181938.56324443 -2892877.83480681
"1014" -6071938.56324443 -2892877.83480681
"1015" -5961938.56324443 -2892877.83480681
"1016" -5851938.56324443 -2892877.83480681
"1017" -5741938.56324443 -2892877.83480681
"1018" -5631938.56324443 -2892877.83480681
"1019" -5521938.56324443 -2892877.83480681
"1020" -5411938.56324443 -2892877.83480681
"1021" -5301938.56324443 -2892877.83480681
"1022" -5081938.56324443 -2892877.83480681
"1023" -4971938.56324443 -2892877.83480681
"1024" -4861938.56324443 -2892877.83480681
"1025" -4751938.56324443 -2892877.83480681
"1026" -4641938.56324443 -2892877.83480681
"1027" -4531938.56324443 -2892877.83480681
"1028" -4421938.56324443 -2892877.83480681
"1029" -4311938.56324443 -2892877.83480681
"1030" -6071938.56324443 -3002877.83480681
"1031" -5961938.56324443 -3002877.83480681
"1032" -5851938.56324443 -3002877.83480681
"1033" -5741938.56324443 -3002877.83480681
"1034" -5631938.56324443 -3002877.83480681
"1035" -5521938.56324443 -3002877.83480681
"1036" -5411938.56324443 -3002877.83480681
"1037" -5301938.56324443 -3002877.83480681
"1038" -5191938.56324443 -3002877.83480681
"1039" -4971938.56324443 -3002877.83480681
"1040" -4861938.56324443 -3002877.83480681
"1041" -4751938.56324443 -3002877.83480681
"1042" -4641938.56324443 -3002877.83480681
"1043" -4531938.56324443 -3002877.83480681
"1044" -6071938.56324443 -3112877.83480681
"1045" -5961938.56324443 -3112877.83480681
"1046" -5851938.56324443 -3112877.83480681
"1047" -5741938.56324443 -3112877.83480681
"1048" -5631938.56324443 -3112877.83480681
"1049" -5521938.56324443 -3112877.83480681
"1050" -5411938.56324443 -3112877.83480681
"1051" -5301938.56324443 -3112877.83480681
"1052" -5191938.56324443 -3112877.83480681
"1053" -5081938.56324443 -3112877.83480681
"1054" -4971938.56324443 -3112877.83480681
"1055" -4861938.56324443 -3112877.83480681
"1056" -4751938.56324443 -3112877.83480681
"1057" -4641938.56324443 -3112877.83480681
"1058" -4531938.56324443 -3112877.83480681
"1059" -6071938.56324443 -3222877.83480681
"1060" -5961938.56324443 -3222877.83480681
"1061" -5851938.56324443 -3222877.83480681
"1062" -5741938.56324443 -3222877.83480681
"1063" -5631938.56324443 -3222877.83480681
"1064" -5521938.56324443 -3222877.83480681
"1065" -5411938.56324443 -3222877.83480681
"1066" -5301938.56324443 -3222877.83480681
"1067" -5191938.56324443 -3222877.83480681
"1068" -5081938.56324443 -3222877.83480681
"1069" -4971938.56324443 -3222877.83480681
"1070" -4861938.56324443 -3222877.83480681
"1071" -4751938.56324443 -3222877.83480681
"1072" -4641938.56324443 -3222877.83480681
"1073" -4531938.56324443 -3222877.83480681
"1074" -6071938.56324443 -3332877.83480681
"1075" -5961938.56324443 -3332877.83480681
"1076" -5851938.56324443 -3332877.83480681
"1077" -5741938.56324443 -3332877.83480681
"1078" -5631938.56324443 -3332877.83480681
"1079" -5521938.56324443 -3332877.83480681
"1080" -5411938.56324443 -3332877.83480681
"1081" -5301938.56324443 -3332877.83480681
"1082" -5191938.56324443 -3332877.83480681
"1083" -5081938.56324443 -3332877.83480681
"1084" -4971938.56324443 -3332877.83480681
"1085" -4861938.56324443 -3332877.83480681
"1086" -4641938.56324443 -3332877.83480681
"1087" -4531938.56324443 -3332877.83480681
"1088" -6071938.56324443 -3442877.83480681
"1089" -5961938.56324443 -3442877.83480681
"1090" -5851938.56324443 -3442877.83480681
"1091" -5741938.56324443 -3442877.83480681
"1092" -5631938.56324443 -3442877.83480681
"1093" -5521938.56324443 -3442877.83480681
"1094" -5411938.56324443 -3442877.83480681
"1095" -5301938.56324443 -3442877.83480681
"1096" -4641938.56324443 -3442877.83480681
"1097" -4531938.56324443 -3442877.83480681
"1098" -6071938.56324443 -3552877.83480681
"1099" -5961938.56324443 -3552877.83480681
"1100" -5851938.56324443 -3552877.83480681
"1101" -5741938.56324443 -3552877.83480681
"1102" -5631938.56324443 -3552877.83480681
"1103" -5521938.56324443 -3552877.83480681
"1104" -5411938.56324443 -3552877.83480681
"1105" -5301938.56324443 -3552877.83480681
"1106" -4641938.56324443 -3552877.83480681
"1107" -6181938.56324443 -3662877.83480681
"1108" -6071938.56324443 -3662877.83480681
"1109" -5961938.56324443 -3662877.83480681
"1110" -5851938.56324443 -3662877.83480681
"1111" -5741938.56324443 -3662877.83480681
"1112" -5411938.56324443 -3662877.83480681
"1113" -5301938.56324443 -3662877.83480681
"1114" -4971938.56324443 -3662877.83480681
"1115" -4861938.56324443 -3662877.83480681
"1116" -4751938.56324443 -3662877.83480681
"1117" -4641938.56324443 -3662877.83480681
"1118" -6181938.56324443 -3772877.83480681
"1119" -6071938.56324443 -3772877.83480681
"1120" -5961938.56324443 -3772877.83480681
"1121" -5081938.56324443 -3772877.83480681
"1122" -4971938.56324443 -3772877.83480681
"1123" -4861938.56324443 -3772877.83480681
"1124" -4751938.56324443 -3772877.83480681
"1125" -6071938.56324443 -3882877.83480681
"1126" -5961938.56324443 -3882877.83480681
"1127" -4971938.56324443 -3882877.83480681
"1128" -4861938.56324443 -3882877.83480681
"1129" -4751938.56324443 -3882877.83480681
"1130" -4971938.56324443 -3992877.83480681
"1131" -4861938.56324443 -3992877.83480681
"1132" -4751938.56324443 -3992877.83480681
"1133" -4861938.56324443 -4102877.83480681
